artista,artista_link,bandeira
"Arnulfo Jr","https://www.cifras.com.br/arnulfo-jr","https://www.e-chords.com/t/f6.gif"
"Aroldo","https://www.cifras.com.br/aroldo","https://www.e-chords.com/t/f1.gif"
"Aroldo Junior","https://www.cifras.com.br/aroldo-junior","https://www.e-chords.com/t/f68.gif"
"Aroldo Torres","https://www.cifras.com.br/aroldo-torres","https://www.e-chords.com/t/f1.gif"
"Aroma","https://www.cifras.com.br/aroma","https://www.e-chords.com/t/f6.gif"
"Aron D'Alesio","https://www.cifras.com.br/aron-dalesio","https://www.e-chords.com/t/f68.gif"
"Aron Wright","https://www.cifras.com.br/aron-wright","https://www.e-chords.com/t/f68.gif"
"Arpaviejas","https://www.cifras.com.br/arpaviejas","https://www.e-chords.com/t/f3.gif"
"Arpejo","https://www.cifras.com.br/arpejo","https://www.e-chords.com/t/f1.gif"
"Arquidiocese de Belo Horizonte","https://www.cifras.com.br/arquidiocese-de-belo-horizonte","https://www.e-chords.com/t/f1.gif"
"Arquidiocese de Goiânia","https://www.cifras.com.br/arquidiocese-de-goiania","https://www.e-chords.com/t/f1.gif"
"Arquivo do Samba","https://www.cifras.com.br/arquivo-do-samba","https://www.e-chords.com/t/f1.gif"
"Arraial do Pavulagem","https://www.cifras.com.br/arraial-do-pavulagem","https://www.e-chords.com/t/f1.gif"
"Arraigo","https://www.cifras.com.br/arraigo","https://www.e-chords.com/t/f27.gif"
"Arranquemos del Invierno","https://www.cifras.com.br/arranquemos-del-invierno","https://www.e-chords.com/t/f18.gif"
"Arrasta Crente","https://www.cifras.com.br/arrasta-crente","https://www.e-chords.com/t/f1.gif"
"Arrasta Eu","https://www.cifras.com.br/arrasta-eu","https://www.e-chords.com/t/f1.gif"
"Arrayan Valenzuela","https://www.cifras.com.br/arrayan-valenzuela","https://www.e-chords.com/t/f68.gif"
"Arreio de Ouro","https://www.cifras.com.br/arreio-de-ouro","https://www.e-chords.com/t/f1.gif"
"Arreio novo","https://www.cifras.com.br/arreio-novo","https://www.e-chords.com/t/f1.gif"
"Arrested Youth","https://www.cifras.com.br/arrested-youth","https://www.e-chords.com/t/f68.gif"
"Arriba Saia","https://www.cifras.com.br/arriba-saia","https://www.e-chords.com/t/f1.gif"
"Arritmia do Samba","https://www.cifras.com.br/arritmia-do-samba","https://www.e-chords.com/t/f1.gif"
"Arrived","https://www.cifras.com.br/arrived","https://www.e-chords.com/t/f68.gif"
"Arroba Nat","https://www.cifras.com.br/arroba-nat","https://www.e-chords.com/t/f68.gif"
"Arrocha do Bonde","https://www.cifras.com.br/arrocha-do-bonde","https://www.e-chords.com/t/f1.gif"
"Arroeira","https://www.cifras.com.br/arroeira","https://www.e-chords.com/t/f1.gif"
"Arrogant Sons Of Bitches","https://www.cifras.com.br/arrogant-sons-of-bitches","https://www.e-chords.com/t/f68.gif"
"Arrows to Athens","https://www.cifras.com.br/arrows-to-athens","https://www.e-chords.com/t/f68.gif"
"Arrúa","https://www.cifras.com.br/arrua","https://www.e-chords.com/t/f68.gif"
"Ars Amandi","https://www.cifras.com.br/ars-amandi","https://www.e-chords.com/t/f3.gif"
"Arsen Dedić","https://www.cifras.com.br/arsen-dedi-263;","https://www.e-chords.com/t/f25.gif"
"Arsenal","https://www.cifras.com.br/arsenal","https://www.e-chords.com/t/f1.gif"
"Arsenic","https://www.cifras.com.br/arsenic","https://www.e-chords.com/t/f1.gif"
"Arsenie","https://www.cifras.com.br/arsenie","https://www.e-chords.com/t/f25.gif"
"Arshad Aslam","https://www.cifras.com.br/arshad-aslam","https://www.e-chords.com/t/f68.gif"
"Arson","https://www.cifras.com.br/arson","https://www.e-chords.com/t/f68.gif"
"Arsoniste","https://www.cifras.com.br/arsoniste","https://www.e-chords.com/t/f68.gif"
"Arsonists Get All The Girls","https://www.cifras.com.br/arsonists-get-all-the-girls","https://www.e-chords.com/t/f10.gif"
"Arstidir","https://www.cifras.com.br/arstidir","https://www.e-chords.com/t/f68.gif"
"Art","https://www.cifras.com.br/art","https://www.e-chords.com/t/f1.gif"
"Art Garfunkel","https://www.cifras.com.br/art-garfunkel","https://www.e-chords.com/t/f10.gif"
"Art & Samba","https://www.cifras.com.br/art-samba","https://www.e-chords.com/t/f1.gif"
"Art Aguilera","https://www.cifras.com.br/art-aguilera","https://www.e-chords.com/t/f68.gif"
"Art Garfunkel","https://www.cifras.com.br/art-garfunkel","https://www.e-chords.com/t/f68.gif"
"Art in louvor","https://www.cifras.com.br/art-in-louvor","https://www.e-chords.com/t/f1.gif"
"Art Landry","https://www.cifras.com.br/art-landry","https://www.e-chords.com/t/f68.gif"
"Art Maior","https://www.cifras.com.br/art-maior","https://www.e-chords.com/t/f1.gif"
"Art Mengo","https://www.cifras.com.br/art-mengo","https://www.e-chords.com/t/f68.gif"
"Art Mengo And Ute Lemper","https://www.cifras.com.br/art-mengo-and-ute-lemper","https://www.e-chords.com/t/f68.gif"
"Art Moleke","https://www.cifras.com.br/art-moleke","https://www.e-chords.com/t/f1.gif"
"Art Mooney","https://www.cifras.com.br/art-mooney","https://www.e-chords.com/t/f10.gif"
"Art Mooney's Orchestra","https://www.cifras.com.br/art-mooneys-orchestra","https://www.e-chords.com/t/f10.gif"
"Art Of Anarchy","https://www.cifras.com.br/art-of-anarchy","https://www.e-chords.com/t/f68.gif"
"Art Of Dying","https://www.cifras.com.br/art-of-dying","https://www.e-chords.com/t/f14.gif"
"Art Of Fighting","https://www.cifras.com.br/art-of-fighting","https://www.e-chords.com/t/f12.gif"
"Art of Sleeping","https://www.cifras.com.br/art-of-sleeping","https://www.e-chords.com/t/f68.gif"
"Art Popular","https://www.cifras.com.br/art-popular","https://www.e-chords.com/t/f1.gif"
"Art Sorority For Girls","https://www.cifras.com.br/art-sorority-for-girls","https://www.e-chords.com/t/f68.gif"
"Art Sullivan","https://www.cifras.com.br/art-sullivan","https://www.e-chords.com/t/f68.gif"
"Art Trio","https://www.cifras.com.br/art-trio","https://www.e-chords.com/t/f1.gif"
"Art vs. Science","https://www.cifras.com.br/art-vs-science","https://www.e-chords.com/t/f12.gif"
"Art'trio","https://www.cifras.com.br/arttrio","https://www.e-chords.com/t/f1.gif"
"Arte e Consciência","https://www.cifras.com.br/arte-e-consciencia","https://www.e-chords.com/t/f1.gif"
"Arte e Sons","https://www.cifras.com.br/arte-e-sons","https://www.e-chords.com/t/f1.gif"
"Arte Final","https://www.cifras.com.br/arte-final","https://www.e-chords.com/t/f1.gif"
"Arte Nascente","https://www.cifras.com.br/arte-nascente","https://www.e-chords.com/t/f1.gif"
"Arte Proibida","https://www.cifras.com.br/arte-proibida","https://www.e-chords.com/t/f1.gif"
"Arte Renascer","https://www.cifras.com.br/arte-renascer","https://www.e-chords.com/t/f1.gif"
"Arte Verbo","https://www.cifras.com.br/arte-verbo","https://www.e-chords.com/t/f1.gif"
"Artelas","https://www.cifras.com.br/artelas","https://www.e-chords.com/t/f1.gif"
"Arteniza Mello","https://www.cifras.com.br/arteniza-mello","https://www.e-chords.com/t/f1.gif"
"Artesanos de La Esperanza","https://www.cifras.com.br/artesanos-de-la-esperanza","https://www.e-chords.com/t/f1.gif"
"Artetra","https://www.cifras.com.br/artetra","https://www.e-chords.com/t/f68.gif"
"Artfeijo","https://www.cifras.com.br/artfeijo","https://www.e-chords.com/t/f68.gif"
"Arthur Aguiar","https://www.cifras.com.br/arthur-aguiar","https://www.e-chords.com/t/f1.gif"
"Arthur Aguiar & Levi Lima","https://www.cifras.com.br/arthur-aguiar-levi-lima","https://www.e-chords.com/t/f1.gif"
"Arthur Alexander","https://www.cifras.com.br/arthur-alexander","https://www.e-chords.com/t/f68.gif"
"Arthur Amorim","https://www.cifras.com.br/arthur-amorim","https://www.e-chords.com/t/f1.gif"
"Arthur Beatrice","https://www.cifras.com.br/arthur-beatrice","https://www.e-chords.com/t/f2.gif"
"Arthur Brown","https://www.cifras.com.br/arthur-brown","https://www.e-chords.com/t/f2.gif"
"Arthur Brussolo","https://www.cifras.com.br/arthur-brussolo","https://www.e-chords.com/t/f1.gif"
"Arthur Callazans","https://www.cifras.com.br/arthur-callazans","https://www.e-chords.com/t/f1.gif"
"Arthur Cardoso","https://www.cifras.com.br/arthur-cardoso","https://www.e-chords.com/t/f1.gif"
"Arthur Collins","https://www.cifras.com.br/arthur-collins","https://www.e-chords.com/t/f10.gif"
"Arthur Conely","https://www.cifras.com.br/arthur-conely","https://www.e-chords.com/t/f10.gif"
"Arthur da Silva","https://www.cifras.com.br/arthur-da-silva","https://www.e-chords.com/t/f1.gif"
"Arthur Danni","https://www.cifras.com.br/arthur-danni","https://www.e-chords.com/t/f1.gif"
"Arthur Darvill","https://www.cifras.com.br/arthur-darvill","https://www.e-chords.com/t/f68.gif"
"Arthur de Jesus","https://www.cifras.com.br/arthur-de-jesus","https://www.e-chords.com/t/f1.gif"
"Arthur Diniz","https://www.cifras.com.br/arthur-diniz","https://www.e-chords.com/t/f1.gif"
"Arthur e Alessandro","https://www.cifras.com.br/arthur-e-alessandro","https://www.e-chords.com/t/f1.gif"
"Arthur e Fael","https://www.cifras.com.br/arthur-e-fael","https://www.e-chords.com/t/f1.gif"
"Arthur e Isaac","https://www.cifras.com.br/arthur-e-isaac","https://www.e-chords.com/t/f1.gif"
"Arthur e Matheus","https://www.cifras.com.br/arthur-e-matheus","https://www.e-chords.com/t/f1.gif"
"Arthur Espíndola","https://www.cifras.com.br/arthur-espindola","https://www.e-chords.com/t/f1.gif"
"Arthur Felix","https://www.cifras.com.br/arthur-felix","https://www.e-chords.com/t/f1.gif"
"Arthur Ferreira e Nicole Sonoda","https://www.cifras.com.br/arthur-ferreira-e-nicole-sonoda","https://www.e-chords.com/t/f1.gif"
"Arthur Guerreiro","https://www.cifras.com.br/arthur-guerreiro","https://www.e-chords.com/t/f1.gif"
"Arthur Hamilton","https://www.cifras.com.br/arthur-hamilton","https://www.e-chords.com/t/f10.gif"
"Arthur Lucas","https://www.cifras.com.br/arthur-lucas","https://www.e-chords.com/t/f1.gif"
"Arthur Lyra","https://www.cifras.com.br/arthur-lyra","https://www.e-chords.com/t/f1.gif"
"Arthur Maia","https://www.cifras.com.br/arthur-maia","https://www.e-chords.com/t/f1.gif"
"Arthur Mattos","https://www.cifras.com.br/arthur-mattos","https://www.e-chords.com/t/f1.gif"
"Arthur Miqueloti","https://www.cifras.com.br/arthur-miqueloti","https://www.e-chords.com/t/f1.gif"
"Arthur Molina","https://www.cifras.com.br/arthur-molina","https://www.e-chords.com/t/f1.gif"
"Arthur Monteiro","https://www.cifras.com.br/arthur-monteiro","https://www.e-chords.com/t/f1.gif"
"Arthur Nascimento","https://www.cifras.com.br/arthur-nascimento","https://www.e-chords.com/t/f1.gif"
"Arthur Netto","https://www.cifras.com.br/arthur-netto","https://www.e-chords.com/t/f1.gif"
"Arthur Nogueira","https://www.cifras.com.br/arthur-nogueira","https://www.e-chords.com/t/f68.gif"
"Arthur Noronha","https://www.cifras.com.br/arthur-noronha","https://www.e-chords.com/t/f1.gif"
"Arthur Pecly","https://www.cifras.com.br/arthur-pecly","https://www.e-chords.com/t/f1.gif"
"Arthur Perdigão de Souza","https://www.cifras.com.br/arthur-perdigao-de-souza","https://www.e-chords.com/t/f1.gif"
"Arthur Rodrigues","https://www.cifras.com.br/arthur-rodrigues","https://www.e-chords.com/t/f1.gif"
"Arthur Russell","https://www.cifras.com.br/arthur-russell","https://www.e-chords.com/t/f68.gif"
"Arthur S. Rodrigues","https://www.cifras.com.br/arthur-s-rodrigues","https://www.e-chords.com/t/f1.gif"
"Arthur Sena","https://www.cifras.com.br/arthur-sena","https://www.e-chords.com/t/f1.gif"
"Arthur Smith","https://www.cifras.com.br/arthur-smith","https://www.e-chords.com/t/f10.gif"
"Arthur Soares","https://www.cifras.com.br/arthur-soares","https://www.e-chords.com/t/f1.gif"
"Arthur Tannous","https://www.cifras.com.br/arthur-tannous","https://www.e-chords.com/t/f68.gif"
"Arthur Tempo","https://www.cifras.com.br/arthur-tempo","https://www.e-chords.com/t/f1.gif"
"Arthur Valladão","https://www.cifras.com.br/arthur-valladao","https://www.e-chords.com/t/f1.gif"
"Arthur Verocai","https://www.cifras.com.br/arthur-verocai","https://www.e-chords.com/t/f68.gif"
"Arthur Victor","https://www.cifras.com.br/arthur-victor","https://www.e-chords.com/t/f1.gif"
"Arthur Vinih","https://www.cifras.com.br/arthur-vinih","https://www.e-chords.com/t/f1.gif"
"Arthur Walwin","https://www.cifras.com.br/arthur-walwin","https://www.e-chords.com/t/f68.gif"
"Arthur Zapp","https://www.cifras.com.br/arthur-zapp","https://www.e-chords.com/t/f68.gif"
"Arthus Fochi","https://www.cifras.com.br/arthus-fochi","https://www.e-chords.com/t/f1.gif"
"Article One","https://www.cifras.com.br/article-one","https://www.e-chords.com/t/f10.gif"
"Articolo 31","https://www.cifras.com.br/articolo-31","https://www.e-chords.com/t/f68.gif"
"Artie Shaw","https://www.cifras.com.br/artie-shaw","https://www.e-chords.com/t/f10.gif"
"Artifex Pereo","https://www.cifras.com.br/artifex-pereo","https://www.e-chords.com/t/f68.gif"
"Artificial Fear","https://www.cifras.com.br/artificial-fear","https://www.e-chords.com/t/f68.gif"
"Artist Vs Poet","https://www.cifras.com.br/artist-vs-poet","https://www.e-chords.com/t/f10.gif"
"Artista Rosario","https://www.cifras.com.br/artista-rosario","https://www.e-chords.com/t/f68.gif"
"Arto Lindsay","https://www.cifras.com.br/arto-lindsay","https://www.e-chords.com/t/f1.gif"
"Arto Soares","https://www.cifras.com.br/arto-soares","https://www.e-chords.com/t/f1.gif"
"Artos","https://www.cifras.com.br/artos","https://www.e-chords.com/t/f1.gif"
"Artpella","https://www.cifras.com.br/artpella","https://www.e-chords.com/t/f1.gif"
"Artthur souza","https://www.cifras.com.br/artthur-souza","https://www.e-chords.com/t/f1.gif"
"Arttu Wiskari","https://www.cifras.com.br/arttu-wiskari","https://www.e-chords.com/t/f19.gif"
"Artur Giovanni","https://www.cifras.com.br/artur-giovanni","https://www.e-chords.com/t/f1.gif"
"Artur Holanda","https://www.cifras.com.br/artur-holanda","https://www.e-chords.com/t/f1.gif"
"Artur Marques","https://www.cifras.com.br/artur-marques","https://www.e-chords.com/t/f1.gif"
"Artur Monteiro","https://www.cifras.com.br/artur-monteiro","https://www.e-chords.com/t/f1.gif"
"Artur Ribeiro","https://www.cifras.com.br/artur-ribeiro","https://www.e-chords.com/t/f1.gif"
"Artur Rojek","https://www.cifras.com.br/artur-rojek","https://www.e-chords.com/t/f68.gif"
"Artur Soares","https://www.cifras.com.br/artur-soares","https://www.e-chords.com/t/f1.gif"
"Arturo Avalos","https://www.cifras.com.br/arturo-avalos","https://www.e-chords.com/t/f1.gif"
"Arturo Castro","https://www.cifras.com.br/arturo-castro","https://www.e-chords.com/t/f6.gif"
"Arturo Coronel y el buen Estilo","https://www.cifras.com.br/arturo-coronel-y-el-buen-estilo","https://www.e-chords.com/t/f68.gif"
"Arturo Giraldo","https://www.cifras.com.br/arturo-giraldo","https://www.e-chords.com/t/f17.gif"
"Arturo Giraldo Jr.","https://www.cifras.com.br/arturo-giraldo-jr","https://www.e-chords.com/t/f25.gif"
"Arturo Jaimes y los Cantantes","https://www.cifras.com.br/arturo-jaimes-y-los-cantantes","https://www.e-chords.com/t/f1.gif"
"Arturo Juárez","https://www.cifras.com.br/arturo-juarez","https://www.e-chords.com/t/f22.gif"
"Arturo Leyva","https://www.cifras.com.br/arturo-leyva","https://www.e-chords.com/t/f68.gif"
"Arturo Meza","https://www.cifras.com.br/arturo-meza","https://www.e-chords.com/t/f6.gif"
"Arturo Pareja Obregón","https://www.cifras.com.br/arturo-pareja-obregon","https://www.e-chords.com/t/f3.gif"
"Arturo Pérez","https://www.cifras.com.br/arturo-perez","https://www.e-chords.com/t/f3.gif"
"Arturo Pérez Tejada","https://www.cifras.com.br/arturo-perez-tejada","https://www.e-chords.com/t/f3.gif"
"Arturo Shinias","https://www.cifras.com.br/arturo-shinias","https://www.e-chords.com/t/f6.gif"
"Arturo Zambo Cavero","https://www.cifras.com.br/arturo-zambo-cavero","https://www.e-chords.com/t/f22.gif"
"Arty","https://www.cifras.com.br/arty","https://www.e-chords.com/t/f41.gif"
"Arun Thapa","https://www.cifras.com.br/arun-thapa","https://www.e-chords.com/t/f68.gif"
"Aruu Eugene","https://www.cifras.com.br/aruu-eugene","https://www.e-chords.com/t/f68.gif"
"Arvid Pettersen","https://www.cifras.com.br/arvid-pettersen","https://www.e-chords.com/t/f10.gif"
"Arvore da vida","https://www.cifras.com.br/arvore-da-vida","https://www.e-chords.com/t/f1.gif"
"Ary Barroso","https://www.cifras.com.br/ary-barroso","https://www.e-chords.com/t/f1.gif"
"Ary Dos Santos","https://www.cifras.com.br/ary-dos-santos","https://www.e-chords.com/t/f11.gif"
"Ary Lobo","https://www.cifras.com.br/ary-lobo","https://www.e-chords.com/t/f68.gif"
"Ary Oliveira","https://www.cifras.com.br/ary-oliveira","https://www.e-chords.com/t/f1.gif"
"Ary Rodrigues","https://www.cifras.com.br/ary-rodrigues","https://www.e-chords.com/t/f1.gif"
"Ary Santy","https://www.cifras.com.br/ary-santy","https://www.e-chords.com/t/f1.gif"
"Ary Toledo","https://www.cifras.com.br/ary-toledo","https://www.e-chords.com/t/f1.gif"
"Ary Veloso e Banda Cia do Cavalo","https://www.cifras.com.br/ary-veloso-e-banda-cia-do-cavalo","https://www.e-chords.com/t/f1.gif"
"Aryy","https://www.cifras.com.br/aryy","https://www.e-chords.com/t/f68.gif"
"As a Lay Diyng","https://www.cifras.com.br/as-a-lay-diyng","https://www.e-chords.com/t/f68.gif"
"As Andorinhas de Cristo","https://www.cifras.com.br/as-andorinhas-de-cristo","https://www.e-chords.com/t/f1.gif"
"As Animals","https://www.cifras.com.br/as-animals","https://www.e-chords.com/t/f68.gif"
"As Aventuras de Poliana (Novela)","https://www.cifras.com.br/as-aventuras-de-poliana-novela","https://www.e-chords.com/t/f1.gif"
"As Blood Runs Black","https://www.cifras.com.br/as-blood-runs-black","https://www.e-chords.com/t/f10.gif"
"As Cities Burn","https://www.cifras.com.br/as-cities-burn","https://www.e-chords.com/t/f10.gif"
"As Coleguinhas","https://www.cifras.com.br/as-coleguinhas","https://www.e-chords.com/t/f1.gif"
"As Crianças Cantam","https://www.cifras.com.br/as-criancas-cantam","https://www.e-chords.com/t/f1.gif"
"As Daylight Fades","https://www.cifras.com.br/as-daylight-fades","https://www.e-chords.com/t/f68.gif"
"As de Corazones","https://www.cifras.com.br/as-de-corazones","https://www.e-chords.com/t/f68.gif"
