artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
Itamar Jhonatan,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/itamar-jhonatan,Brasil
Kerigmania,Católicas,27.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kerigmania,Brasil
Anderson e Matheus,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-e-matheus,Brasil
Clau,Rap/Hip Hop,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/clau,Brasil
Cláudio Fraga,Romântica,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudio-fraga,Brasil
Ithala Bianca,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ithala-bianca,Brasil
Cifra da Mensagem,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cifra-da-mensagem,Brasil
Despe e Siga,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/despe-e-siga,Brasil
Cimballuz,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cimballuz,Brasil
Cindy Guerson,Pop Music,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cindy-guerson,Brasil
Denise Studart,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denise-studart,Brasil
Anchietx,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anchietx,Brasil
Anchietx,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anchietx,Brasil
Denne Valenti,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denne-valenti,Brasil
Claudia Queiroz,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudia-queiroz,Brasil
Claudilene e Narciso,Gospel,1.0,,https://www.cifras.com.br/claudilene-e-narciso,Brasil
Ir. Soares,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ir-soares,Brasil
Cláudio Fontana,Romântica,18.0,,https://www.cifras.com.br/claudio-fontana,Brasil
Iranildo,Gospel,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/iranildo,Brasil
Anders Nilsen,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anders-nilsen,Brasil
Claudio Marins e Alessandra Castro,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudio-marins-e-alessandra-castro,Brasil
Anderson Bomfim,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-bomfim,Brasil
Anderson Bomfim,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-bomfim,Brasil
Anderson e Roger,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-e-roger,Brasil
Hildo Silva,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hildo-silva,Brasil
Victor Avelino,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victor-avelino,Brasil
Anderson Araújo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-araujo,Brasil
Hillsong Kiev,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hillsong-kiev,Brasil
Hillsong Kiev,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hillsong-kiev,Brasil
Flavinho Tinto,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/flavinho-tinto,Brasil
Rafael Bola,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rafael-bola,Brasil
Flavinho Tinto,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/flavinho-tinto,Brasil
Anderson Figueiredo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-figueiredo,Brasil
Denyse Silva,Gospel,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denyse-silva,Brasil
Denyse Silva,Gospel,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denyse-silva,Brasil
Pedro Mann,Não Informada,13.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-mann,Brasil
Cleiton Bastos,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cleiton-bastos,Brasil
Pedro Sanchez e Thiago,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-sanchez-e-thiago,Brasil
Deusdete Glória de Jesus,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/deusdete-gloria-de-jesus,Brasil
Pedro Thomé,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-thome,Brasil
Pedro Thomé,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-thome,Brasil
Folhas de Outono,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/folhas-de-outono,Brasil
Keu Sampaio,Oldies,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/keu-sampaio,Brasil
Ivan Souza & Júlio César,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivan-souza-julio-cesar,Brasil
Ivalber & Semei,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivalber-semei,Brasil
Cleber e Hudson,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cleber-e-hudson,Brasil
Sandro Nazireu,Gospel,8.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/891/89025,208657.jpeg",https://www.cifras.com.br/sandro-nazireu,Brasil
Fogo na Roupa,Forró,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fogo-na-roupa,Brasil
Hinário Litúrgico,Gospel,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hinario-liturgico,Brasil
Hinário Litúrgico,Gospel,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hinario-liturgico,Brasil
Hinos da Arpa Cristã,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hinos-da-arpa-crista,Brasil
Victor Hugo,Gaúchas,12.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/449/44832,221265.jpg",https://www.cifras.com.br/victor-hugo,Brasil
Victor Hugo,Gaúchas,12.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/449/44832,221265.jpg",https://www.cifras.com.br/victor-hugo,Brasil
Anderson Parente,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-parente,Brasil
Anderson Ramos,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-ramos,Brasil
Anderson Rodrigues,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-rodrigues,Brasil
Agatha Di Carlo,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/agatha-di-carlo,Brasil
Ivan Lins,Não Informada,111.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/163/16200,75045.jpg",https://www.cifras.com.br/ivan-lins,Brasil
Iurd Universal,Não Informada,198.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/iurd-universal,Brasil
Ivan Correa,Não Informada,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivan-correa,Brasil
Agatha Monteiro,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/agatha-monteiro,Brasil
Ivan e Alexandre,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivan-e-alexandre,Brasil
Ivan e Alexandre,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivan-e-alexandre,Brasil
Agatha Monteiro,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/agatha-monteiro,Brasil
Fogo Fátuo,Não Informada,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fogo-fatuo,Brasil
Victor e Matheus,Sertanejo,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/426/42579,64744.jpg",https://www.cifras.com.br/victor-e-matheus,Brasil
André Abujamra,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/andre-abujamra,Brasil
Santo Dom,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/santo-dom,Brasil
Iury Arriel,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/iury-arriel,Brasil
Cleidimar,Católicas,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cleidimar,Brasil
Santo Fole,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/santo-fole,Brasil
Irmãs da Copiosa Redenção,Católicas,13.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irmas-da-copiosa-redencao,Brasil
Tatiana Ferreira,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/tatiana-ferreira,Brasil
Pedro Mendes,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-mendes,Brasil
Limusine Carioca,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/limusine-carioca,Brasil
Limusine Carioca,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/limusine-carioca,Brasil
Pedro Travassos,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pedro-travassos,Brasil
Carlinhos Nação,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/carlinhos-nacao,Brasil
Alessandro Antonio Matias,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/alessandro-antonio-matias,Brasil
Helena Linhares,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helena-linhares,Brasil
Fiuk,Rock Alternativo,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/886/88598,226117.jpg",https://www.cifras.com.br/fiuk,Brasil
Lilliam Pinto,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lilliam-pinto,Brasil
Agnaldo Sousa,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/agnaldo-sousa,Brasil
Camilo NP,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/camilo-np,Brasil
Carlinhos P.O. BOX,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/carlinhos-po-box,Brasil
Limonge,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/limonge,Brasil
Kevin Oliveira,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kevin-oliveira,Brasil
Kevin Oliveira,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kevin-oliveira,Brasil
André Aquino,Gospel,31.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/andre-aquino,Brasil
Candeia,Samba e Pagode,23.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/163/16257,22629.jpg",https://www.cifras.com.br/candeia,Brasil
Cantinho da Criança,Infantis,51.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/576/57573,153026.jpg",https://www.cifras.com.br/cantinho-da-crianca,Brasil
Jhony Borges,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jhony-borges,Brasil
Candô,Heavy Metal,11.0,,https://www.cifras.com.br/cando,Brasil
Kevlan Betto,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kevlan-betto,Brasil
Kevlan Betto,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kevlan-betto,Brasil
Raffael Ferreira,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/raffael-ferreira,Brasil
Jennifer Souza,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jennifer-souza,Brasil
Amelia Vega,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amelia-vega,Brasil
Samuel Isaak,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/samuel-isaak,Brasil
Samuel Isaak,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/samuel-isaak,Brasil
Irineo Grubert,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irineo-grubert,Brasil
Amorim,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amorim,Brasil
Itamyr Rodrigues,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/itamyr-rodrigues,Brasil
Amorim,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amorim,Brasil
Irmã Greice Maria,Católicas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irma-greice-maria,Brasil
Ana Júlia,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ana-julia,Brasil
Flávio Anício,Não Informada,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/flavio-anicio,Brasil
Deny e Dino,Não Informada,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/480/47969,123146.jpg",https://www.cifras.com.br/deny-e-dino,Brasil
Dernival Silva,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dernival-silva,Brasil
Dernival Silva,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dernival-silva,Brasil
Herdeiros do Trono,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/herdeiros-do-trono,Brasil
Cidia e Dan,Diversos,19.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/195/19450,60224.jpg",https://www.cifras.com.br/cidia-e-dan,Brasil
Hernerson,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hernerson,Brasil
Cláudia Barroso,MPB,44.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/615/61402,109657.jpg",https://www.cifras.com.br/claudia-barroso,Brasil
Christian & Elias,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christian-elias,Brasil
Hernerson,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hernerson,Brasil
Samba de Boate,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/samba-de-boate,Brasil
Herdi Alves,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/herdi-alves,Brasil
Iosêff,Não Informada,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ioseff,Brasil
Herdi Alves,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/herdi-alves,Brasil
Cláudia Leal,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudia-leal,Brasil
Cláudia Leal,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudia-leal,Brasil
Beck Nader,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/beck-nader,Brasil
Ana Lu,Não Informada,12.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ana-lu,Brasil
Clamor Dos Filhos,Não Informada,12.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/clamor-dos-filhos,Brasil
Cláudia Pascoal,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudia-pascoal,Brasil
Christan e Cristiano,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christan-e-cristiano,Brasil
Flicts,Rock Alternativo,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/244/24395,26165.jpg",https://www.cifras.com.br/flicts,Brasil
Isaque Brian,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/isaque-brian,Brasil
Isaque Brian,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/isaque-brian,Brasil
Cláudio dSantana,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudio-dsantana,Brasil
Flavio Barcelos e Renan,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/flavio-barcelos-e-renan,Brasil
Cláudio dSantana,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudio-dsantana,Brasil
Christian IURD,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christian-iurd,Brasil
Flávio e Hélio,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/flavio-e-helio,Brasil
Claudio Mazzo,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/claudio-mazzo,Brasil
Flavio e Ricardo,Não Informada,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/451/45011,117004.jpg",https://www.cifras.com.br/flavio-e-ricardo,Brasil
Rapha Valadão,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rapha-valadao,Brasil
