Position,Track Name,Artist,Streams,URL,Subject,Date
167,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,765094,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH,top 200,weekly-2019-12-27--2020-01-03
168,Tudo de bom,Pk,764823,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7,top 200,weekly-2019-12-27--2020-01-03
169,Propaganda - Ao Vivo,Jorge & Mateus,762848,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK,top 200,weekly-2019-12-27--2020-01-03
170,Believer,Imagine Dragons,760519,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,top 200,weekly-2019-12-27--2020-01-03
171,Mochila nas Costas / Empurra Empurra,DJ Felipe Único,755857,https://open.spotify.com/track/49N07rRWNp03L2HPCogaF0,top 200,weekly-2019-12-27--2020-01-03
172,Happier,Marshmello,745243,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,top 200,weekly-2019-12-27--2020-01-03
173,everything i wanted,Billie Eilish,742073,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,top 200,weekly-2019-12-27--2020-01-03
174,AQUECIMENTO DO PEDRO SAMPAIO,PEDRO SAMPAIO,740953,https://open.spotify.com/track/7wAQTVTggrFQ4bceY6e3GE,top 200,weekly-2019-12-27--2020-01-03
175,Shallow,Lady Gaga,737952,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,top 200,weekly-2019-12-27--2020-01-03
176,Pisadinha - Ao Vivo,Diego & Victor Hugo,735575,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl,top 200,weekly-2019-12-27--2020-01-03
177,Só Pra Castigar,Wesley Safadão,733241,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW,top 200,weekly-2019-12-27--2020-01-03
178,Adore You,Harry Styles,726418,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,top 200,weekly-2019-12-27--2020-01-03
179,Um Pedido,Hungria Hip Hop,721298,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,top 200,weekly-2019-12-27--2020-01-03
180,Surtada - Versão Funk,DJ Dollynho Da Lapa,714776,https://open.spotify.com/track/450ngaSmjQMdJFVzCADNQB,top 200,weekly-2019-12-27--2020-01-03
181,Tudo Ok,Thiaguinho MT,713697,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,top 200,weekly-2019-12-27--2020-01-03
182,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,688654,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,top 200,weekly-2019-12-27--2020-01-03
183,Morena,Pezão,686262,https://open.spotify.com/track/3fWhwTdoZXScaoGReWzvtv,top 200,weekly-2019-12-27--2020-01-03
184,Agora é Tudo Meu,DENNIS,685017,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz,top 200,weekly-2019-12-27--2020-01-03
185,Bomba Relógio,Luísa Sonza,684474,https://open.spotify.com/track/0HocIafyaS4C7rDGTJXYnj,top 200,weekly-2019-12-27--2020-01-03
186,Deixa,Mc Th,683757,https://open.spotify.com/track/4zZ2rPOa8itw3VuusVSicv,top 200,weekly-2019-12-27--2020-01-03
187,Obrigado por Estragar Tudo - Ao Vivo,Marília Mendonça,680127,https://open.spotify.com/track/4a5GPCo8oX4vvaRkciKlih,top 200,weekly-2019-12-27--2020-01-03
188,Lose Control,MEDUZA,679719,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,top 200,weekly-2019-12-27--2020-01-03
189,My Oh My (feat. DaBaby),Camila Cabello,677821,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,top 200,weekly-2019-12-27--2020-01-03
190,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,674398,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,top 200,weekly-2019-12-27--2020-01-03
191,É natural (Participação especial de Bruno Cardoso) - Ao vivo,Ferrugem,668901,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL,top 200,weekly-2019-12-27--2020-01-03
192,Tá Rocheda,Os Barões Da Pisadinha,667265,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,top 200,weekly-2019-12-27--2020-01-03
193,Incendiou,Zé Ricardo & Thiago,664841,https://open.spotify.com/track/1kL7yLlJAv488yfh7BGmZK,top 200,weekly-2019-12-27--2020-01-03
194,Posto 24h (feat. Wesley Safadão) - Ao Vivo,Lucas Lucco,664768,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0,top 200,weekly-2019-12-27--2020-01-03
195,Senta braba,MC WM,663321,https://open.spotify.com/track/2SgVsDXzET5EU8VngMh9dv,top 200,weekly-2019-12-27--2020-01-03
196,Dois Corações,Melim,660907,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul,top 200,weekly-2019-12-27--2020-01-03
197,A Fila Anda - Ao Vivo,Thiaguinho,658835,https://open.spotify.com/track/4pl0csAczZemDLdyNYOmxT,top 200,weekly-2019-12-27--2020-01-03
198,Nem de Graça,Pixote,655101,https://open.spotify.com/track/11Y1IGMIThaxu4ijcXRNYs,top 200,weekly-2019-12-27--2020-01-03
199,Hear Me Now,Alok,653626,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa,top 200,weekly-2019-12-27--2020-01-03
200,Uma nora pra cada dia,MC Kevinho,652619,https://open.spotify.com/track/2bbFhnxYjeb9jYEX2MDKLQ,top 200,weekly-2019-12-27--2020-01-03
1,Liberdade Provisória,Henrique & Juliano,5730875,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,top 200,weekly-2020-01-03--2020-01-10
2,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4643542,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,top 200,weekly-2020-01-03--2020-01-10
3,SENTADÃO,PEDRO SAMPAIO,4280830,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,top 200,weekly-2020-01-03--2020-01-10
4,Combatchy (feat. MC Rebecca),Anitta,4009094,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,top 200,weekly-2020-01-03--2020-01-10
5,Cheirosa - Ao Vivo,Jorge & Mateus,3466325,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,top 200,weekly-2020-01-03--2020-01-10
6,Surtada - Remix Brega Funk,Dadá Boladão,3441923,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,top 200,weekly-2020-01-03--2020-01-10
7,Supera - Ao Vivo,Marília Mendonça,3322585,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,top 200,weekly-2020-01-03--2020-01-10
8,Dance Monkey,Tones And I,3286584,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,top 200,weekly-2020-01-03--2020-01-10
9,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,3252974,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe,top 200,weekly-2020-01-03--2020-01-10
10,Some que ele vem atrás,Anitta,2941379,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5,top 200,weekly-2020-01-03--2020-01-10
11,Verdinha,LUDMILLA,2772828,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ,top 200,weekly-2020-01-03--2020-01-10
12,S de Saudade,Luíza & Maurílio,2733914,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,top 200,weekly-2020-01-03--2020-01-10
13,Tijolão - Ao Vivo,Jorge & Mateus,2733885,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,top 200,weekly-2020-01-03--2020-01-10
14,3 Batidas - Ao Vivo,Guilherme & Benuto,2722926,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,top 200,weekly-2020-01-03--2020-01-10
15,Gaiola É o Troco,MC Du Black,2587328,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,top 200,weekly-2020-01-03--2020-01-10
16,Yummy,Justin Bieber,2529211,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,top 200,weekly-2020-01-03--2020-01-10
17,Hit Contagiante,Felipe Original,2522518,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,top 200,weekly-2020-01-03--2020-01-10
18,Porta Mala,Os Parazim,2457821,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY,top 200,weekly-2020-01-03--2020-01-10
19,Chama Ela (feat. Pedro Sampaio),Lexa,2442564,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ,top 200,weekly-2020-01-03--2020-01-10
20,menina solta,GIULIA BE,2408939,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,top 200,weekly-2020-01-03--2020-01-10
21,To Voando Alto,Mc Poze do Rodo,2299478,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP,top 200,weekly-2020-01-03--2020-01-10
22,Ferida Curada,Zé Neto & Cristiano,2259771,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,top 200,weekly-2020-01-03--2020-01-10
23,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,2250458,https://open.spotify.com/track/2BU6XXSG8SqiptRuj6EiLA,top 200,weekly-2020-01-03--2020-01-10
24,Lençol Dobrado,João Gustavo e Murilo,2234224,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,top 200,weekly-2020-01-03--2020-01-10
25,Contatinho - Ao Vivo,Leo Santana,2205134,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT,top 200,weekly-2020-01-03--2020-01-10
26,Aí Eu Bebo - Ao Vivo,Maiara & Maraisa,2189680,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO,top 200,weekly-2020-01-03--2020-01-10
27,Invocada (Participação especial de Léo Santana) - Ao vivo,LUDMILLA,2046886,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S,top 200,weekly-2020-01-03--2020-01-10
28,Quando a vontade bater (Participação especial de PK Delas),Pk,2039291,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,top 200,weekly-2020-01-03--2020-01-10
29,Tiro Certo - Ao Vivo,Zé Felipe,2028860,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,top 200,weekly-2020-01-03--2020-01-10
30,quando a bad bater - ao vivo,Luan Santana,2004212,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ,top 200,weekly-2020-01-03--2020-01-10
31,Quarta Cadeira - Ao Vivo,Matheus & Kauan,1994967,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,top 200,weekly-2020-01-03--2020-01-10
32,Sentou e Gostou,MC JottaPê,1977690,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr,top 200,weekly-2020-01-03--2020-01-10
33,Serenata - Ao Vivo,Marília Mendonça,1954815,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,top 200,weekly-2020-01-03--2020-01-10
34,Ela Vem,MC G15,1897561,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,top 200,weekly-2020-01-03--2020-01-10
35,Carreira Solo - Ao Vivo,Gusttavo Lima,1872226,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN,top 200,weekly-2020-01-03--2020-01-10
36,Kenny G,Matuê,1851575,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,top 200,weekly-2020-01-03--2020-01-10
37,Se Prepara 2,Mc Livinho,1847326,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL,top 200,weekly-2020-01-03--2020-01-10
38,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1824925,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,top 200,weekly-2020-01-03--2020-01-10
39,Bebi Liguei - Ao Vivo,Marília Mendonça,1814086,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,top 200,weekly-2020-01-03--2020-01-10
40,Amor de Que,Pabllo Vittar,1808338,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt,top 200,weekly-2020-01-03--2020-01-10
41,Vem Me Satisfazer,MC Ingryd,1804814,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,top 200,weekly-2020-01-03--2020-01-10
42,"Mil Anos - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,1773504,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1,top 200,weekly-2020-01-03--2020-01-10
43,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1751401,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,top 200,weekly-2020-01-03--2020-01-10
44,Señorita,Shawn Mendes,1682553,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,top 200,weekly-2020-01-03--2020-01-10
45,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,1661758,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,top 200,weekly-2020-01-03--2020-01-10
46,Don't Start Now,Dua Lipa,1627221,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,top 200,weekly-2020-01-03--2020-01-10
47,Fake News - Ao Vivo,Gustavo Mioto,1625624,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,top 200,weekly-2020-01-03--2020-01-10
48,choque térmico - ao vivo,Luan Santana,1612497,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,top 200,weekly-2020-01-03--2020-01-10
49,Pupila,ANAVITÓRIA,1572540,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,top 200,weekly-2020-01-03--2020-01-10
50,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,1541414,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI,top 200,weekly-2020-01-03--2020-01-10
51,Relógio Parado (Ao Vivo),Diego & Arnaldo,1540649,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,top 200,weekly-2020-01-03--2020-01-10
52,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1512164,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,top 200,weekly-2020-01-03--2020-01-10
53,Complicado,Vitão,1490300,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P,top 200,weekly-2020-01-03--2020-01-10
54,Espaçosa Demais - Ao Vivo,Felipe Araújo,1454400,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,top 200,weekly-2020-01-03--2020-01-10
55,Algo Mais (Amante) - Ao Vivo,Xand Avião,1418979,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,top 200,weekly-2020-01-03--2020-01-10
56,Girassol,Priscilla Alcantara,1406563,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,top 200,weekly-2020-01-03--2020-01-10
57,Briga Feia - Ao Vivo,Henrique & Juliano,1381289,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR,top 200,weekly-2020-01-03--2020-01-10
58,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1354593,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,top 200,weekly-2020-01-03--2020-01-10
59,Poesia Acústica #8: Amor e Samba,Pineapple StormTv,1339848,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ,top 200,weekly-2020-01-03--2020-01-10
60,Vidrado Em Você,Dj Guuga,1339608,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO,top 200,weekly-2020-01-03--2020-01-10
61,Paredão,MC Kevinho,1323062,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj,top 200,weekly-2020-01-03--2020-01-10
62,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,1294063,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr,top 200,weekly-2020-01-03--2020-01-10
63,Resenha lá em casa,MC Kevin o Chris,1284497,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl,top 200,weekly-2020-01-03--2020-01-10
64,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,1281096,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,top 200,weekly-2020-01-03--2020-01-10
65,Tão Linda,Atitude 67,1276243,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,top 200,weekly-2020-01-03--2020-01-10
66,Nem de Graça / Saudade Arregaça - Ao Vivo,Pixote,1180091,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0,top 200,weekly-2020-01-03--2020-01-10
67,Café,Vitão,1179437,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,top 200,weekly-2020-01-03--2020-01-10
68,Cobaia,Lauana Prado,1176867,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx,top 200,weekly-2020-01-03--2020-01-10
69,Circles,Post Malone,1169356,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,top 200,weekly-2020-01-03--2020-01-10
70,Meu Abrigo,Melim,1156669,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,top 200,weekly-2020-01-03--2020-01-10
71,VAI MENINA,PEDRO SAMPAIO,1131071,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua,top 200,weekly-2020-01-03--2020-01-10
72,Dois Lados,Wesley Safadão,1124090,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,top 200,weekly-2020-01-03--2020-01-10
73,Fingindo Maturidade - Ao Vivo,Mano Walter,1119970,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33,top 200,weekly-2020-01-03--2020-01-10
74,Péssimo Negócio (Ao Vivo),Dilsinho,1102666,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,top 200,weekly-2020-01-03--2020-01-10
75,Evoluiu,MC Kevin o Chris,1100422,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK,top 200,weekly-2020-01-03--2020-01-10
76,Parabéns,Pabllo Vittar,1056025,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0,top 200,weekly-2020-01-03--2020-01-10
77,Atrasadinha - Ao Vivo,Felipe Araújo,1055347,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,top 200,weekly-2020-01-03--2020-01-10
78,Ouvi Dizer,Melim,1053703,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,top 200,weekly-2020-01-03--2020-01-10
79,bad guy,Billie Eilish,1049696,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,top 200,weekly-2020-01-03--2020-01-10
80,ROXANNE,Arizona Zervas,1049466,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,top 200,weekly-2020-01-03--2020-01-10
81,I Don't Care (with Justin Bieber),Ed Sheeran,1047678,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,top 200,weekly-2020-01-03--2020-01-10
82,On & On,Alok,1047043,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,top 200,weekly-2020-01-03--2020-01-10
83,Sei Lá,Projota,1042113,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM,top 200,weekly-2020-01-03--2020-01-10
84,Até o céu,Anitta,1038728,https://open.spotify.com/track/0NRP5OIrTcgGvttJlSLO0n,top 200,weekly-2020-01-03--2020-01-10
85,Ela É do Tipo (feat. Drake) - Remix,Drake,1034639,https://open.spotify.com/track/7qLnSuxwLNlcapat8OCWZp,top 200,weekly-2020-01-03--2020-01-10
86,Dois Enganados,Murilo Huff,1021093,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2,top 200,weekly-2020-01-03--2020-01-10
87,Lalala,Y2K,1019380,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,top 200,weekly-2020-01-03--2020-01-10
88,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,1019291,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,top 200,weekly-2020-01-03--2020-01-10
89,Não Abro Mão - Ao Vivo,Maiara & Maraisa,1005179,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ,top 200,weekly-2020-01-03--2020-01-10
90,Falling,Trevor Daniel,1002567,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,top 200,weekly-2020-01-03--2020-01-10
91,Gelo,Melim,991330,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY,top 200,weekly-2020-01-03--2020-01-10
92,Maturidade (feat. Matheus & Kauan),Avine Vinny,986560,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC,top 200,weekly-2020-01-03--2020-01-10
93,Perrengue - Ao Vivo,Gusttavo Lima,982215,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B,top 200,weekly-2020-01-03--2020-01-10
94,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,976854,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,top 200,weekly-2020-01-03--2020-01-10
95,Amor de Fim de Noite,Orochi,971694,https://open.spotify.com/track/0nDnvGagGAQP5vpgCyS5yH,top 200,weekly-2020-01-03--2020-01-10
96,Brisa,IZA,968358,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1,top 200,weekly-2020-01-03--2020-01-10
97,Mágica - Ao Vivo,Matheus & Kauan,967379,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx,top 200,weekly-2020-01-03--2020-01-10
98,Onda diferente (feat. Papatinho),Anitta,957239,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd,top 200,weekly-2020-01-03--2020-01-10
99,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,944698,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0,top 200,weekly-2020-01-03--2020-01-10
100,Romance Proibido - Ao Vivo,MC Kevin o Chris,940454,https://open.spotify.com/track/2UxeBJPanPvF3Q2xH6zkbC,top 200,weekly-2020-01-03--2020-01-10
101,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,933610,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,top 200,weekly-2020-01-03--2020-01-10
102,Intenção - Ao Vivo,Marília Mendonça,928632,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG,top 200,weekly-2020-01-03--2020-01-10
103,Deixa (feat. Ana Gabriela),Lagum,917415,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,top 200,weekly-2020-01-03--2020-01-10
104,RITMO (Bad Boys For Life),Black Eyed Peas,917196,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,top 200,weekly-2020-01-03--2020-01-10
105,Hoje Eu Beberei - Ao Vivo,Felipe Araújo,917054,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR,top 200,weekly-2020-01-03--2020-01-10
106,Teu Segredo - Ao Vivo,Vou pro Sereno,911319,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx,top 200,weekly-2020-01-03--2020-01-10
107,Milu,Gusttavo Lima,904369,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7,top 200,weekly-2020-01-03--2020-01-10
108,Ciumeira - Ao Vivo,Marília Mendonça,900522,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN,top 200,weekly-2020-01-03--2020-01-10
109,Someone You Loved,Lewis Capaldi,890327,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,top 200,weekly-2020-01-03--2020-01-10
110,Memories,Maroon 5,889315,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,top 200,weekly-2020-01-03--2020-01-10
111,Adore You,Harry Styles,883678,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,top 200,weekly-2020-01-03--2020-01-10
112,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,883083,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3,top 200,weekly-2020-01-03--2020-01-10
113,Não Me Sinto Mal Mais,Sidoka,880887,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK,top 200,weekly-2020-01-03--2020-01-10
114,Casos Pendentes - Acústico,Diego & Arnaldo,872539,https://open.spotify.com/track/24YUl9cgjcEvgJTr2WIT1q,top 200,weekly-2020-01-03--2020-01-10
115,Maldita de Ex,Mc Leozin,869018,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM,top 200,weekly-2020-01-03--2020-01-10
116,Também Sei Fazer Falta - Ao Vivo,Israel & Rodolffo,862967,https://open.spotify.com/track/6hrV6KYL9zM8vFAbOSxFHY,top 200,weekly-2020-01-03--2020-01-10
117,My Oh My (feat. DaBaby),Camila Cabello,858443,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,top 200,weekly-2020-01-03--2020-01-10
118,Sem Rede - Ao Vivo,Henrique & Juliano,848735,https://open.spotify.com/track/3pgO4N6Xkr8Ct0U9RgkrQh,top 200,weekly-2020-01-03--2020-01-10
119,Apaixonadinha - Ao Vivo,Marília Mendonça,846118,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM,top 200,weekly-2020-01-03--2020-01-10
120,Malemolência,Dynho Alves,844971,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,top 200,weekly-2020-01-03--2020-01-10
121,Baile da Colômbia (Brega Funk) - Remix,MC Ysa,839147,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD,top 200,weekly-2020-01-03--2020-01-10
122,Watermelon Sugar,Harry Styles,837801,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,top 200,weekly-2020-01-03--2020-01-10
123,everything i wanted,Billie Eilish,836740,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,top 200,weekly-2020-01-03--2020-01-10
124,Meu talismã,IZA,825766,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,top 200,weekly-2020-01-03--2020-01-10
125,Tudo Ok,Thiaguinho MT,825244,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,top 200,weekly-2020-01-03--2020-01-10
126,Piece Of Your Heart,MEDUZA,815021,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,top 200,weekly-2020-01-03--2020-01-10
