Position,Track Name,Artist,URL,Subject,Date
16,Leave The Door Open,Bruno Mars,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,viral 50,weekly-2021-04-15--2021-04-15.csv
17,I Hear a Symphony,Cody Fry,https://open.spotify.com/track/3iJya7m7trpGv570Ske30n,viral 50,weekly-2021-04-15--2021-04-15.csv
18,Baby Me Atende,Matheus Fernandes,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy,viral 50,weekly-2021-04-15--2021-04-15.csv
19,O Carpinteiro - Ao Vivo,Elias Monkbel,https://open.spotify.com/track/1J4u47rVCKTbFDNbZPFh7f,viral 50,weekly-2021-04-15--2021-04-15.csv
20,Batom de Cereja - Ao Vivo,Israel & Rodolffo,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,viral 50,weekly-2021-04-15--2021-04-15.csv
21,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,viral 50,weekly-2021-04-15--2021-04-15.csv
22,Além do Dinheiro,Filipe Ret,https://open.spotify.com/track/7nrI2eHJ8y5TEYqQzswxI7,viral 50,weekly-2021-04-15--2021-04-15.csv
23,Anota Placa,Tz da Coronel,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4,viral 50,weekly-2021-04-15--2021-04-15.csv
24,Motive X Promiscuous,lil kudo,https://open.spotify.com/track/5qD2DVnUdnx22kZN3CNseL,viral 50,weekly-2021-04-15--2021-04-15.csv
25,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,viral 50,weekly-2021-04-15--2021-04-15.csv
26,Cloud 9,Beach Bunny,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm,viral 50,weekly-2021-04-15--2021-04-15.csv
27,telepatía,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,viral 50,weekly-2021-04-15--2021-04-15.csv
28,Conto de Fadas,Chicão dos Teclados,https://open.spotify.com/track/4ZGBit8sKAF9lhhd5BrH16,viral 50,weekly-2021-04-15--2021-04-15.csv
29,Rebola Lentinho,Mc Kaio,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t,viral 50,weekly-2021-04-15--2021-04-15.csv
30,Rebola Lentin - Brega Funk,Mc Jeffinho,https://open.spotify.com/track/2DipG601LjxAybSwtOH5cc,viral 50,weekly-2021-04-15--2021-04-15.csv
31,Tapão Na Raba,Raí Saia Rodada,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr,viral 50,weekly-2021-04-15--2021-04-15.csv
32,AK47 É o Porte do Homem,MC Torugo,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34,viral 50,weekly-2021-04-15--2021-04-15.csv
33,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,viral 50,weekly-2021-04-15--2021-04-15.csv
34,Da Porta pra Fora,Elias Monkbel,https://open.spotify.com/track/3z0Tvf6USzIudPOixeOvnZ,viral 50,weekly-2021-04-15--2021-04-15.csv
35,Ritmo Envolvente,DJ Menor 7 DJ Menor da Dz7,https://open.spotify.com/track/64112Wjl20AyJnCP5umn3F,viral 50,weekly-2021-04-15--2021-04-15.csv
36,Não Pode Se Apaixonar,Xand Avião,https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt,viral 50,weekly-2021-04-15--2021-04-15.csv
37,Stand Up (From Harriet),Cynthia Erivo,https://open.spotify.com/track/3wNNbf63xkxw9rIVWtFy7a,viral 50,weekly-2021-04-15--2021-04-15.csv
38,Som do Paredão,MC Vertinho,https://open.spotify.com/track/5r3Oc4rate3KVNH2upeFX8,viral 50,weekly-2021-04-15--2021-04-15.csv
39,la di die (feat. jxdn),Nessa Barrett,https://open.spotify.com/track/3RLshk3cDQOqWhSIRCVaXL,viral 50,weekly-2021-04-15--2021-04-15.csv
40,Set Dj ws da Igrejinha,DJ Ws da Igrejinha,https://open.spotify.com/track/3a4P2Up3taZ42LKKa4M2gk,viral 50,weekly-2021-04-15--2021-04-15.csv
41,Slumber Party (feat. Princess Nokia),Ashnikko,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,viral 50,weekly-2021-04-15--2021-04-15.csv
42,Juliette,Brenno,https://open.spotify.com/track/6MI4zbdctQdvZYVugz0AWw,viral 50,weekly-2021-04-15--2021-04-15.csv
43,Vou falar que não quero,Vitor Fernandes,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge,viral 50,weekly-2021-04-15--2021-04-15.csv
44,Arcade,Duncan Laurence,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,viral 50,weekly-2021-04-15--2021-04-15.csv
45,"Amarelo, azul e branco",ANAVITÓRIA,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa,viral 50,weekly-2021-04-15--2021-04-15.csv
46,deixa fluir,Big Up,https://open.spotify.com/track/6YjjYEAcnlzZavu53uTpDw,viral 50,weekly-2021-04-15--2021-04-15.csv
47,Paradigmas,Jorge & Mateus,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H,viral 50,weekly-2021-04-15--2021-04-15.csv
48,Saturno,BIN,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX,viral 50,weekly-2021-04-15--2021-04-15.csv
49,Meu Pisêro,DUDA BEAT,https://open.spotify.com/track/5qGGfyftujLWwzYLSSeovE,viral 50,weekly-2021-04-15--2021-04-15.csv
50,Love Story (Taylor’s Version),Taylor Swift,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx,viral 50,weekly-2021-04-15--2021-04-15.csv
1,"Sofa, Breja e Netflix",Mac Júlia,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls,viral 50,weekly-2021-04-22--2021-04-22.csv
2,Na Ponta Do Pé,Nadson O Ferinha,https://open.spotify.com/track/7KdfRfSAIOiNk95sfFhmWB,viral 50,weekly-2021-04-22--2021-04-22.csv
3,Deixa Eu Falar pra Você,Josué Bom de Faixa,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD,viral 50,weekly-2021-04-22--2021-04-22.csv
4,Pega o Pato,Chinem O Safadim,https://open.spotify.com/track/7pCi8vdCpINUgumRcHxYHJ,viral 50,weekly-2021-04-22--2021-04-22.csv
5,Linda Bela - Ao Vivo,Elias Monkbel,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy,viral 50,weekly-2021-04-22--2021-04-22.csv
6,"Volta Bebê, Volta Neném",Dj Guuga,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,viral 50,weekly-2021-04-22--2021-04-22.csv
7,Disco Arranhado - Funk Remix,Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,viral 50,weekly-2021-04-22--2021-04-22.csv
8,Vida Louca,Mc Poze do Rodo,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,viral 50,weekly-2021-04-22--2021-04-22.csv
9,After School,Weeekly,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE,viral 50,weekly-2021-04-22--2021-04-22.csv
10,Espirra o Lança,Dj Serpinha,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO,viral 50,weekly-2021-04-22--2021-04-22.csv
11,Eu Catuquei Vs Magrão (feat. DJ GBS),DJ Patrick Muniz,https://open.spotify.com/track/7CWx8dCv58ZqcTV2DeqpEB,viral 50,weekly-2021-04-22--2021-04-22.csv
12,Eu Sou Pinxadão,DJ Glm,https://open.spotify.com/track/0KHDtDUSagOHmkdOKWIbzi,viral 50,weekly-2021-04-22--2021-04-22.csv
13,YKWIM?,Yot Club,https://open.spotify.com/track/7ejeQLLLGjVriLS7cojERB,viral 50,weekly-2021-04-22--2021-04-22.csv
14,BEAT DO AKON (Funk Remix),Dj Vm,https://open.spotify.com/track/2Z0ndOPDVXKENAVeQeced9,viral 50,weekly-2021-04-22--2021-04-22.csv
15,Baby Me Atende,Matheus Fernandes,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy,viral 50,weekly-2021-04-22--2021-04-22.csv
16,MONTERO (Call Me By Your Name),Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,viral 50,weekly-2021-04-22--2021-04-22.csv
17,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,viral 50,weekly-2021-04-22--2021-04-22.csv
18,Liberdade (Quando o Grave Bate Forte),Alok,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,viral 50,weekly-2021-04-22--2021-04-22.csv
19,Motive X Promiscuous,lil kudo,https://open.spotify.com/track/5qD2DVnUdnx22kZN3CNseL,viral 50,weekly-2021-04-22--2021-04-22.csv
20,Heartbreak Anniversary,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,viral 50,weekly-2021-04-22--2021-04-22.csv
21,I Hear a Symphony,Cody Fry,https://open.spotify.com/track/3iJya7m7trpGv570Ske30n,viral 50,weekly-2021-04-22--2021-04-22.csv
22,Novinho do Pirocão - Remix,MC Marley,https://open.spotify.com/track/440H9FZyqniKrrA6yYEw2b,viral 50,weekly-2021-04-22--2021-04-22.csv
23,A Pedido Da Tropa Do Serrão,Dj Sammer,https://open.spotify.com/track/65QW79aRKnyZdfZYxbFJ02,viral 50,weekly-2021-04-22--2021-04-22.csv
24,Leave The Door Open,Bruno Mars,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,viral 50,weekly-2021-04-22--2021-04-22.csv
25,Preta do Cabelo Cacheado,Th CDM,https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya,viral 50,weekly-2021-04-22--2021-04-22.csv
26,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,viral 50,weekly-2021-04-22--2021-04-22.csv
27,Chá,REAL PS,https://open.spotify.com/track/1jmKwXRbjrFLnjxQ32GizK,viral 50,weekly-2021-04-22--2021-04-22.csv
28,Batom de Cereja - Ao Vivo,Israel & Rodolffo,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,viral 50,weekly-2021-04-22--2021-04-22.csv
29,Carinha de BBzinha,Anderson Rodrigues,https://open.spotify.com/track/4lgEYHlFKx9lNuBH1NjFPk,viral 50,weekly-2021-04-22--2021-04-22.csv
30,AK47 É o Porte do Homem,MC Torugo,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34,viral 50,weekly-2021-04-22--2021-04-22.csv
31,Rebola Lentinho,Mc Kaio,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t,viral 50,weekly-2021-04-22--2021-04-22.csv
32,C'est beau la bourgeoisie - Radio Edit,Discobitch,https://open.spotify.com/track/22OZbdiOvRdocdyafcGAgI,viral 50,weekly-2021-04-22--2021-04-22.csv
33,la di die (feat. jxdn),Nessa Barrett,https://open.spotify.com/track/3RLshk3cDQOqWhSIRCVaXL,viral 50,weekly-2021-04-22--2021-04-22.csv
34,Tapão Na Raba,Raí Saia Rodada,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr,viral 50,weekly-2021-04-22--2021-04-22.csv
35,Rebola Lentin,Mc Jeffinho,https://open.spotify.com/track/3QrPGcBOKnR3iXuoPYJjPF,viral 50,weekly-2021-04-22--2021-04-22.csv
36,Anota Placa,Tz da Coronel,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4,viral 50,weekly-2021-04-22--2021-04-22.csv
37,Cloud 9,Beach Bunny,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm,viral 50,weekly-2021-04-22--2021-04-22.csv
38,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,viral 50,weekly-2021-04-22--2021-04-22.csv
39,Tú Já Sabe O Macete,Dj Rayan,https://open.spotify.com/track/3Xm6YmdAY0zj71QynzTdrw,viral 50,weekly-2021-04-22--2021-04-22.csv
40,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,Shouse,https://open.spotify.com/track/53ICqRSyTfhrrvNwVSP6am,viral 50,weekly-2021-04-22--2021-04-22.csv
41,"Ela Senta Rebolando (feat. MC Rick, MC Teteu & Mc Gw)",DJ WJ,https://open.spotify.com/track/6X128e09IDem0esAmmMET1,viral 50,weekly-2021-04-22--2021-04-22.csv
42,Set Dj ws da Igrejinha,DJ Ws da Igrejinha,https://open.spotify.com/track/3a4P2Up3taZ42LKKa4M2gk,viral 50,weekly-2021-04-22--2021-04-22.csv
43,Além do Dinheiro,Filipe Ret,https://open.spotify.com/track/7nrI2eHJ8y5TEYqQzswxI7,viral 50,weekly-2021-04-22--2021-04-22.csv
44,O Carpinteiro - Ao Vivo,Elias Monkbel,https://open.spotify.com/track/1J4u47rVCKTbFDNbZPFh7f,viral 50,weekly-2021-04-22--2021-04-22.csv
45,Te Dar a Flor,Rafael Portugal,https://open.spotify.com/track/3OX8W7w3vDgh0dhORzwxqf,viral 50,weekly-2021-04-22--2021-04-22.csv
46,Vou falar que não quero,Vitor Fernandes,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge,viral 50,weekly-2021-04-22--2021-04-22.csv
47,Não Pode Se Apaixonar,Xand Avião,https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt,viral 50,weekly-2021-04-22--2021-04-22.csv
48,telepatía,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,viral 50,weekly-2021-04-22--2021-04-22.csv
49,Slumber Party (feat. Princess Nokia),Ashnikko,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,viral 50,weekly-2021-04-22--2021-04-22.csv
50,Arcade,Duncan Laurence,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,viral 50,weekly-2021-04-22--2021-04-22.csv
1,"Sofa, Breja e Netflix",Mac Júlia,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls,viral 50,weekly-2021-04-29--2021-04-29.csv
2,Na Ponta Do Pé,Nadson O Ferinha,https://open.spotify.com/track/7KdfRfSAIOiNk95sfFhmWB,viral 50,weekly-2021-04-29--2021-04-29.csv
3,Alívio,Jessé Aguiar,https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP,viral 50,weekly-2021-04-29--2021-04-29.csv
4,"Volta Bebê, Volta Neném",Dj Guuga,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,viral 50,weekly-2021-04-29--2021-04-29.csv
5,Deixa Eu Falar pra Você,Josué Bom de Faixa,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD,viral 50,weekly-2021-04-29--2021-04-29.csv
6,Vida Louca,Mc Poze do Rodo,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,viral 50,weekly-2021-04-29--2021-04-29.csv
7,BEAT DO AKON (Funk Remix),Dj Vm,https://open.spotify.com/track/2Z0ndOPDVXKENAVeQeced9,viral 50,weekly-2021-04-29--2021-04-29.csv
8,After School,Weeekly,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE,viral 50,weekly-2021-04-29--2021-04-29.csv
9,Linda Bela - Ao Vivo,Elias Monkbel,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy,viral 50,weekly-2021-04-29--2021-04-29.csv
10,Baby Me Atende,Matheus Fernandes,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy,viral 50,weekly-2021-04-29--2021-04-29.csv
11,Meu Pisêro,DUDA BEAT,https://open.spotify.com/track/2vaRBe7rRW8dBszITsPzYU,viral 50,weekly-2021-04-29--2021-04-29.csv
12,Disco Arranhado - Funk Remix,Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,viral 50,weekly-2021-04-29--2021-04-29.csv
13,A Pedido Da Tropa Do Serrão,Dj Sammer,https://open.spotify.com/track/65QW79aRKnyZdfZYxbFJ02,viral 50,weekly-2021-04-29--2021-04-29.csv
14,Carinha de BBzinha,Anderson Rodrigues,https://open.spotify.com/track/4lgEYHlFKx9lNuBH1NjFPk,viral 50,weekly-2021-04-29--2021-04-29.csv
15,Espirra o Lança,Dj Serpinha,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO,viral 50,weekly-2021-04-29--2021-04-29.csv
16,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,viral 50,weekly-2021-04-29--2021-04-29.csv
17,MONTERO (Call Me By Your Name),Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,viral 50,weekly-2021-04-29--2021-04-29.csv
18,Eu Sou Pinxadão,DJ Glm,https://open.spotify.com/track/0KHDtDUSagOHmkdOKWIbzi,viral 50,weekly-2021-04-29--2021-04-29.csv
19,deja vu,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,viral 50,weekly-2021-04-29--2021-04-29.csv
20,YKWIM?,Yot Club,https://open.spotify.com/track/7ejeQLLLGjVriLS7cojERB,viral 50,weekly-2021-04-29--2021-04-29.csv
21,Eu Catuquei Vs Magrão (feat. DJ GBS),DJ Patrick Muniz,https://open.spotify.com/track/7CWx8dCv58ZqcTV2DeqpEB,viral 50,weekly-2021-04-29--2021-04-29.csv
22,Preta do Cabelo Cacheado,Th CDM,https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya,viral 50,weekly-2021-04-29--2021-04-29.csv
23,I Hear a Symphony,Cody Fry,https://open.spotify.com/track/3iJya7m7trpGv570Ske30n,viral 50,weekly-2021-04-29--2021-04-29.csv
24,Leave The Door Open,Bruno Mars,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,viral 50,weekly-2021-04-29--2021-04-29.csv
25,Novinho do Pirocão - Remix,MC Marley,https://open.spotify.com/track/440H9FZyqniKrrA6yYEw2b,viral 50,weekly-2021-04-29--2021-04-29.csv
26,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,Shouse,https://open.spotify.com/track/53ICqRSyTfhrrvNwVSP6am,viral 50,weekly-2021-04-29--2021-04-29.csv
27,Liberdade (Quando o Grave Bate Forte),Alok,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,viral 50,weekly-2021-04-29--2021-04-29.csv
28,ghost town (voice memo),Chloe George,https://open.spotify.com/track/0PKAijroHpnEtdY20bkGdr,viral 50,weekly-2021-04-29--2021-04-29.csv
29,Pega o Pato,Chinem O Safadim,https://open.spotify.com/track/7pCi8vdCpINUgumRcHxYHJ,viral 50,weekly-2021-04-29--2021-04-29.csv
30,AK47 É o Porte do Homem,MC Torugo,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34,viral 50,weekly-2021-04-29--2021-04-29.csv
31,Rebola Lentinho,Mc Kaio,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t,viral 50,weekly-2021-04-29--2021-04-29.csv
32,Além do Dinheiro,Filipe Ret,https://open.spotify.com/track/7qLM93TElkbHLnLBNviq3y,viral 50,weekly-2021-04-29--2021-04-29.csv
33,Heartbreak Anniversary,Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,viral 50,weekly-2021-04-29--2021-04-29.csv
34,Tapão Na Raba,Raí Saia Rodada,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr,viral 50,weekly-2021-04-29--2021-04-29.csv
35,Set Dj ws da Igrejinha,DJ Ws da Igrejinha,https://open.spotify.com/track/3a4P2Up3taZ42LKKa4M2gk,viral 50,weekly-2021-04-29--2021-04-29.csv
36,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,viral 50,weekly-2021-04-29--2021-04-29.csv
37,Batom de Cereja - Ao Vivo,Israel & Rodolffo,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,viral 50,weekly-2021-04-29--2021-04-29.csv
38,Volta Comigo BB,Zé Vaqueiro,https://open.spotify.com/track/2N2MrTCpwNQdbvlk0Kmz3c,viral 50,weekly-2021-04-29--2021-04-29.csv
39,Paradigmas,Jorge & Mateus,https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC,viral 50,weekly-2021-04-29--2021-04-29.csv
40,Chá,REAL PS,https://open.spotify.com/track/1jmKwXRbjrFLnjxQ32GizK,viral 50,weekly-2021-04-29--2021-04-29.csv
41,Met Him Last Night (feat. Ariana Grande),Demi Lovato,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi,viral 50,weekly-2021-04-29--2021-04-29.csv
42,Cloud 9,Beach Bunny,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm,viral 50,weekly-2021-04-29--2021-04-29.csv
43,Tú Já Sabe O Macete,Dj Rayan,https://open.spotify.com/track/3Xm6YmdAY0zj71QynzTdrw,viral 50,weekly-2021-04-29--2021-04-29.csv
44,Preta do Cabelo Cacheado,Mc Don Juan,https://open.spotify.com/track/0Ve3XWcrsgy90xo0UL2syx,viral 50,weekly-2021-04-29--2021-04-29.csv
45,Rasputin,Majestic,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q,viral 50,weekly-2021-04-29--2021-04-29.csv
46,Ela é Espetacular (Mulher Kama Sutra 2),Mc Livinho,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds,viral 50,weekly-2021-04-29--2021-04-29.csv
47,Slumber Party (feat. Princess Nokia),Ashnikko,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,viral 50,weekly-2021-04-29--2021-04-29.csv
48,Anota Placa,Tz da Coronel,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4,viral 50,weekly-2021-04-29--2021-04-29.csv
49,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,viral 50,weekly-2021-04-29--2021-04-29.csv
50,Ritmo Envolvente,DJ Menor 7 DJ Menor da Dz7,https://open.spotify.com/track/64112Wjl20AyJnCP5umn3F,viral 50,weekly-2021-04-29--2021-04-29.csv
1,Na Ponta Do Pé,Nadson O Ferinha,https://open.spotify.com/track/7KdfRfSAIOiNk95sfFhmWB,viral 50,weekly-2021-05-06--2021-05-06.csv
2,Alívio,Jessé Aguiar,https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP,viral 50,weekly-2021-05-06--2021-05-06.csv
3,"Sofa, Breja e Netflix",Mac Júlia,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls,viral 50,weekly-2021-05-06--2021-05-06.csv
4,Pirocada De Bandido,DJ GUSTAVO DA VS,https://open.spotify.com/track/5ET0FQRtXU4A7mNRCXSu69,viral 50,weekly-2021-05-06--2021-05-06.csv
5,"Volta Bebê, Volta Neném",Dj Guuga,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,viral 50,weekly-2021-05-06--2021-05-06.csv
6,Deixa Eu Falar pra Você,Josué Bom de Faixa,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD,viral 50,weekly-2021-05-06--2021-05-06.csv
7,Bipolar,Mc Davi,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x,viral 50,weekly-2021-05-06--2021-05-06.csv
8,Pike - Illusionize Remix,Confesser,https://open.spotify.com/track/5ZiFm8sWAKOImqyELd9Qqz,viral 50,weekly-2021-05-06--2021-05-06.csv
9,After School,Weeekly,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE,viral 50,weekly-2021-05-06--2021-05-06.csv
10,BEAT DO AKON (Funk Remix),Dj Vm,https://open.spotify.com/track/2Z0ndOPDVXKENAVeQeced9,viral 50,weekly-2021-05-06--2021-05-06.csv
11,Vida Louca,Mc Poze do Rodo,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,viral 50,weekly-2021-05-06--2021-05-06.csv
12,Meu Pisêro,DUDA BEAT,https://open.spotify.com/track/2vaRBe7rRW8dBszITsPzYU,viral 50,weekly-2021-05-06--2021-05-06.csv
13,Tipo Gin - Ao Vivo,MC Kevin o Chris,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S,viral 50,weekly-2021-05-06--2021-05-06.csv
14,YKWIM?,Yot Club,https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH,viral 50,weekly-2021-05-06--2021-05-06.csv
15,Baby Me Atende,Matheus Fernandes,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy,viral 50,weekly-2021-05-06--2021-05-06.csv
16,deja vu,Olivia Rodrigo,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,viral 50,weekly-2021-05-06--2021-05-06.csv
17,ASAP,STAYC,https://open.spotify.com/track/5BXr7hYZQOeRttkeWYTq5S,viral 50,weekly-2021-05-06--2021-05-06.csv
18,Carinha de BBzinha,Anderson Rodrigues,https://open.spotify.com/track/4lgEYHlFKx9lNuBH1NjFPk,viral 50,weekly-2021-05-06--2021-05-06.csv
19,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,viral 50,weekly-2021-05-06--2021-05-06.csv
20,O Carpinteiro (Conto de Fadas),NATTAN,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU,viral 50,weekly-2021-05-06--2021-05-06.csv
21,Disco Arranhado - Funk Remix,Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,viral 50,weekly-2021-05-06--2021-05-06.csv
22,Preta do Cabelo Cacheado,Th CDM,https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya,viral 50,weekly-2021-05-06--2021-05-06.csv
23,Leave The Door Open,Bruno Mars,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,viral 50,weekly-2021-05-06--2021-05-06.csv
24,A Pedido Da Tropa Do Serrão,Dj Sammer,https://open.spotify.com/track/65QW79aRKnyZdfZYxbFJ02,viral 50,weekly-2021-05-06--2021-05-06.csv
25,Eu Sou Pinxadão,DJ Glm,https://open.spotify.com/track/0KHDtDUSagOHmkdOKWIbzi,viral 50,weekly-2021-05-06--2021-05-06.csv
26,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,Shouse,https://open.spotify.com/track/53ICqRSyTfhrrvNwVSP6am,viral 50,weekly-2021-05-06--2021-05-06.csv
27,Kiss Me More (feat. SZA),Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,viral 50,weekly-2021-05-06--2021-05-06.csv
28,MONTERO (Call Me By Your Name),Lil Nas X,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,viral 50,weekly-2021-05-06--2021-05-06.csv
29,Espirra o Lança,Dj Serpinha,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO,viral 50,weekly-2021-05-06--2021-05-06.csv
30,Liberdade (Quando o Grave Bate Forte),Alok,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,viral 50,weekly-2021-05-06--2021-05-06.csv
31,Emocionada - Brega Funk,racine neto,https://open.spotify.com/track/5AWvYiMDJtX3fNZSjguIw9,viral 50,weekly-2021-05-06--2021-05-06.csv
32,AK47 É o Porte do Homem,MC Torugo,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34,viral 50,weekly-2021-05-06--2021-05-06.csv
33,Algum Ritmo,Gilsons,https://open.spotify.com/track/5EVv8M3vhByFLLqT1dkdGd,viral 50,weekly-2021-05-06--2021-05-06.csv
34,Linda Bela - Ao Vivo,Elias Monkbel,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy,viral 50,weekly-2021-05-06--2021-05-06.csv
35,I Hear a Symphony,Cody Fry,https://open.spotify.com/track/3iJya7m7trpGv570Ske30n,viral 50,weekly-2021-05-06--2021-05-06.csv
